"Data","NomeMunicipio","CodigoMunicipio","Casos_Circ","Casos_Resp","Obitos_Circ","Obitos_Resp","Ano","CO","PM2p5","Temperatura","UmidRel"
2015-07-11,"São Paulo - SP",355030,128,90,24,10,2015,570.206699042804,85.8106522135434,18.269189453125,80.2441017892159
2015-07-12,"São Paulo - SP",355030,123,126,16,18,2015,298.964285624,53.8026500388848,19.6927429199219,71.7676038235278
2015-07-13,"São Paulo - SP",355030,207,146,14,9,2015,508.866871011075,84.7278869287038,21.9492431640625,60.630503853932
2015-07-14,"São Paulo - SP",355030,236,174,16,15,2015,238.464063310554,40.6680733533449,22.7549072265625,56.0720380158936
2015-07-15,"São Paulo - SP",355030,208,158,18,15,2015,545.94480995244,93.9816686695849,20.1069885253906,72.0456064300864
2015-07-16,"São Paulo - SP",355030,198,177,20,15,2015,284.604681155542,45.1747892427079,19.7318054199219,82.0269664335953
2015-07-17,"São Paulo - SP",355030,182,133,21,9,2015,304.201809816125,51.8694539171823,19.0024658203125,80.0768481479248
2015-07-18,"São Paulo - SP",355030,109,102,9,9,2015,450.833245698353,75.2992749634511,19.0295043945313,71.7472414644145
2015-07-19,"São Paulo - SP",355030,134,113,12,12,2015,401.205236736738,51.4670256042867,19.4016967773438,67.5052762733975
2015-07-20,"São Paulo - SP",355030,198,152,18,6,2015,590.673797281246,89.5073668516488,19.3601318359375,61.8763361893878
2015-07-21,"São Paulo - SP",355030,190,150,15,8,2015,273.636951912219,49.4746027849639,17.5155883789063,76.9032478948255
2015-07-22,"São Paulo - SP",355030,196,146,22,15,2015,126.060129446159,16.2573433234077,14.5916076660156,86.7307804862077
2015-07-23,"São Paulo - SP",355030,204,110,12,8,2015,129.44325552174,20.1477883265966,17.1603942871094,83.5044200676181
2015-07-24,"São Paulo - SP",355030,176,134,19,12,2015,201.696375749331,36.2355040787558,18.8405090332031,76.5229676922252
2015-07-25,"São Paulo - SP",355030,116,113,17,18,2015,499.625211129266,83.6653626379302,15.5725646972656,99.3398895229509
2015-07-26,"São Paulo - SP",355030,116,93,9,8,2015,204.700275692934,34.7491327564361,16.2799011230469,80.6982993710002
2015-07-27,"São Paulo - SP",355030,242,127,11,16,2015,397.119417054152,68.1090111716761,15.5797058105469,78.2996664018542
2015-07-28,"São Paulo - SP",355030,222,146,21,7,2015,459.263238402248,67.4249219419683,16.3784729003906,71.7242690045809
2015-07-29,"São Paulo - SP",355030,177,135,8,12,2015,505.177865761652,76.3574116528313,16.1392761230469,76.6905164633786
2015-07-30,"São Paulo - SP",355030,178,125,17,10,2015,477.687005210707,74.906883658817,17.2084289550781,77.4198762133008
2015-07-31,"São Paulo - SP",355030,173,110,11,14,2015,466.729962530129,68.5417109735909,19.0475402832031,75.7377338344745
2015-08-01,"São Paulo - SP",355030,134,116,15,13,2015,537.383736324652,84.5239185309765,19.1869750976563,72.2231376379617
2015-08-02,"São Paulo - SP",355030,122,112,6,8,2015,503.358137393661,80.9850651724749,19.16494140625,63.3632153421783
2015-08-03,"São Paulo - SP",355030,218,155,14,11,2015,651.489888999398,100.187553660665,19.7030578613281,59.3143222108268
2015-08-04,"São Paulo - SP",355030,206,179,21,6,2015,486.47753677263,84.249882329838,20.0317932128906,59.9521089815372
2015-08-05,"São Paulo - SP",355030,176,187,13,11,2015,517.286120308806,67.8776963525252,19.7957092285156,64.4282686189452
2015-08-06,"São Paulo - SP",355030,200,181,14,11,2015,575.87815642061,83.6594071055667,20.4589172363281,61.7364241938036
2015-08-07,"São Paulo - SP",355030,184,175,16,13,2015,512.117916665981,83.3719961216654,20.6994262695313,57.4537684288286
2015-08-08,"São Paulo - SP",355030,110,109,15,9,2015,493.392330251178,78.5762068744589,20.4498229980469,63.003517131562
2015-08-09,"São Paulo - SP",355030,107,122,6,11,2015,359.310111737917,57.8586364004726,19.4957824707031,76.8912765477202
