"Data","NomeMunicipio","CodigoMunicipio","Casos_Circ","Casos_Resp","Obitos_Circ","Obitos_Resp","Ano","CO","PM2p5","Temperatura","UmidRel"
2020-09-21,"Rio de Janeiro",330455,44,34,7,7,2020,233.456887599459,16.4419695636298,22.0376525878906,87.0166088952862
2020-09-22,"Rio de Janeiro",330455,55,33,8,7,2020,140.061061415508,10.8995301673076,20.1724182128906,86.8178074151073
2020-09-23,"Rio de Janeiro",330455,31,27,3,8,2020,99.3957343098373,12.0127410241366,21.1319213867188,77.9127551072386
2020-09-24,"Rio de Janeiro",330455,42,78,6,8,2020,105.936308614218,5.80096859437162,22.4907775878906,78.6214615614224
2020-09-25,"Rio de Janeiro",330455,42,29,7,9,2020,155.809132706963,5.04855712790686,23.1610656738281,79.6560051192481
2020-09-26,"Rio de Janeiro",330455,33,19,5,7,2020,194.140540088483,9.35139876645508,23.9402404785156,82.4050348736306
2020-09-27,"Rio de Janeiro",330455,22,16,7,1,2020,260.076262748044,28.8816153215521,26.9219909667969,65.5877597652386
2020-09-28,"Rio de Janeiro",330455,50,28,6,8,2020,388.00945389994,34.5454171934989,25.6292358398438,75.8962964337172
2020-09-29,"Rio de Janeiro",330455,46,22,8,5,2020,258.443094480754,36.8440034037576,24.0890441894531,81.5451877138166
2020-09-30,"Rio de Janeiro",330455,45,33,8,8,2020,195.414941117633,21.8620073155762,25.6345458984375,79.824260931713
2020-10-01,"Rio de Janeiro",330455,82,47,23,12,2020,257.316116858419,12.1069625436121,27.1249938964844,76.9750247992558
2020-10-02,"Rio de Janeiro",330455,36,22,11,5,2020,389.508272746752,39.078130953385,29.2441345214844,60.0673042477077
2020-10-03,"Rio de Janeiro",330455,24,26,5,11,2020,489.062841779742,42.0681303126003,25.5592590332031,81.3637999114881
2020-10-04,"Rio de Janeiro",330455,27,19,6,5,2020,159.3153911017,20.5888461835002,23.5294738769531,82.4129874391104
2020-10-05,"Rio de Janeiro",330455,47,23,3,8,2020,135.823057689777,9.15231623821455,24.4970947265625,78.8006952973752
2020-10-06,"Rio de Janeiro",330455,44,30,8,3,2020,393.834028500351,38.7047265348883,25.3748718261719,80.923659525567
2020-10-07,"Rio de Janeiro",330455,40,32,8,12,2020,328.777673530567,12.9171890961288,24.6044860839844,84.1341789042534
2020-10-08,"Rio de Janeiro",330455,48,41,8,12,2020,270.006069058581,30.7832763724036,24.4146057128906,87.9881282633417
2020-10-09,"Rio de Janeiro",330455,43,26,9,8,2020,261.886668795341,20.5226022842453,23.2128845214844,90.7997711455046
2020-10-10,"Rio de Janeiro",330455,28,31,5,8,2020,335.216213898093,37.6722830708331,22.2091003417969,80.8653742884228
2020-10-11,"Rio de Janeiro",330455,15,21,4,6,2020,102.647760513719,6.45448494651646,21.5637145996094,60.6233048327176
2020-10-12,"Rio de Janeiro",330455,24,25,4,9,2020,121.977507205884,1.36258293537139,22.5665222167969,67.8077394698308
2020-10-13,"Rio de Janeiro",330455,41,33,3,4,2020,184.094318456118,21.2809325716989,24.7451110839844,72.8179656773885
2020-10-14,"Rio de Janeiro",330455,44,24,11,7,2020,311.587839973981,36.0863836590397,24.8539978027344,77.6504942562229
2020-10-15,"Rio de Janeiro",330455,43,23,10,3,2020,209.706954024114,26.975358835557,22.9896179199219,82.4438462075729
2020-10-16,"Rio de Janeiro",330455,36,21,4,4,2020,93.8665536409644,14.9986867370444,21.4827209472656,77.4042508663692
2020-10-17,"Rio de Janeiro",330455,22,23,4,4,2020,88.6054536408665,9.92259785448368,21.7309814453125,72.3336665585751
2020-10-18,"Rio de Janeiro",330455,20,20,4,6,2020,98.8432873327838,9.3253271771232,22.6545654296875,72.5843210122755
2020-10-19,"Rio de Janeiro",330455,42,33,8,5,2020,97.802377752032,14.2489873233842,23.7777038574219,71.8652830119877
2020-10-20,"Rio de Janeiro",330455,41,43,8,13,2020,140.72760734507,12.0127410241366,24.75869140625,71.7027128630489
2020-10-21,"Rio de Janeiro",330455,46,38,5,11,2020,205.085598281585,15.2383199392148,24.1315856933594,81.2013656918856
2020-10-22,"Rio de Janeiro",330455,44,27,5,6,2020,114.818831775665,10.9061906172769,23.2805419921875,75.0107710970589
2020-10-23,"Rio de Janeiro",330455,41,31,6,8,2020,88.771137995991,3.80847264835893,22.9695983886719,68.7672101067019
2020-10-24,"Rio de Janeiro",330455,17,26,7,5,2020,101.522587669933,12.003119387316,23.2133728027344,77.5751033128413
2020-10-25,"Rio de Janeiro",330455,17,27,4,4,2020,119.640347406857,12.4479102581176,22.9182373046875,80.362180987505
2020-10-26,"Rio de Janeiro",330455,36,25,6,4,2020,112.529001228268,3.57395002481553,22.8424621582031,80.9700747357406
2020-10-27,"Rio de Janeiro",330455,40,37,4,7,2020,134.042636545928,14.7010492668187,23.9677978515625,76.6537391431032
2020-10-28,"Rio de Janeiro",330455,36,35,6,6,2020,258.449034618025,9.80112435655656,25.2084899902344,72.6349042428524
2020-10-29,"Rio de Janeiro",330455,35,38,5,11,2020,284.413886220136,19.9100149700371,24.5512634277344,76.6024536504063
2020-10-30,"Rio de Janeiro",330455,29,21,7,7,2020,156.303279652548,9.29524368586954,22.3060241699219,89.5569616302228
2020-10-31,"Rio de Janeiro",330455,19,25,5,8,2020,121.394705843159,7.88411913532627,20.8891845703125,83.5971484478639
2020-11-01,"Rio de Janeiro",330455,45,47,11,16,2020,68.0364067306982,9.74851754875772,20.5091796875,71.2586991803682
2020-11-02,"Rio de Janeiro",330455,35,27,9,7,2020,67.2939819423846,3.28921112568992,20.1693054199219,64.8791307534581
2020-11-03,"Rio de Janeiro",330455,41,33,5,10,2020,80.8473217261962,11.53082518357,20.9292541503906,67.7374610432924
2020-11-04,"Rio de Janeiro",330455,39,37,8,11,2020,101.757557047222,8.57565929379689,20.8344055175781,83.1738303271197
2020-11-05,"Rio de Janeiro",330455,45,38,6,6,2020,92.8091523633157,15.8590234278222,20.5844665527344,81.6992713416854
2020-11-06,"Rio de Janeiro",330455,36,29,7,10,2020,100.074828424113,14.6445628956826,20.8767028808594,77.8174935938261
2020-11-07,"Rio de Janeiro",330455,23,28,4,8,2020,93.7750783691627,6.11968253849682,21.7695861816406,75.0865894196263
2020-11-08,"Rio de Janeiro",330455,29,17,10,5,2020,116.393593430075,19.2397964227098,22.7154174804688,81.3768376272881
2020-11-09,"Rio de Janeiro",330455,45,39,7,10,2020,136.584084486913,18.3700379352558,23.7483459472656,85.817415327069
2020-11-10,"Rio de Janeiro",330455,46,44,5,8,2020,152.085490867648,15.5332431361899,23.5742431640625,90.0765193709717
2020-11-11,"Rio de Janeiro",330455,48,33,14,6,2020,189.701708563916,24.1986342075506,23.521630859375,88.4992508172363
2020-11-12,"Rio de Janeiro",330455,46,36,8,8,2020,197.995376538529,23.8318449419239,23.6672912597656,88.2220132941301
2020-11-13,"Rio de Janeiro",330455,41,33,10,9,2020,188.48551519568,11.8129603876582,23.7161193847656,87.7674362438735
2020-11-14,"Rio de Janeiro",330455,33,34,6,5,2020,199.709667469961,21.6285700460617,24.3067565917969,84.2633958565858
2020-11-15,"Rio de Janeiro",330455,27,25,8,7,2020,218.229871506992,17.1769478640726,25.4223266601563,81.3910685275772
2020-11-16,"Rio de Janeiro",330455,38,39,5,8,2020,212.802703458692,14.4940273116845,26.0058837890625,79.3679707243969
2020-11-17,"Rio de Janeiro",330455,52,41,5,7,2020,242.467230293641,20.4612984333608,24.9247375488281,84.3979588241388
2020-11-18,"Rio de Janeiro",330455,35,39,4,5,2020,116.5182155205,14.2544491765761,22.9589782714844,85.1405034999753
2020-11-19,"Rio de Janeiro",330455,38,34,7,9,2020,120.336800080167,7.59487495116673,22.6921936035156,86.1409334520292
2020-11-20,"Rio de Janeiro",330455,27,29,8,2,2020,85.184019837925,8.52552961561059,21.7003723144531,78.893664691712
2020-11-21,"Rio de Janeiro",330455,21,19,7,3,2020,83.3580031667225,9.3320045024825,22.5173583984375,72.7655805815749
2020-11-22,"Rio de Janeiro",330455,15,30,4,10,2020,82.7506525524768,11.3999245598961,22.85537109375,78.2978448260913
2020-11-23,"Rio de Janeiro",330455,38,45,10,8,2020,79.1722456483512,9.53920009649778,23.3523498535156,76.7410474442094
2020-11-24,"Rio de Janeiro",330455,34,36,3,9,2020,77.2221433464892,6.123054063778,24.2408996582031,77.706293571135
2020-11-25,"Rio de Janeiro",330455,36,46,4,14,2020,86.9084786359053,9.20120157843485,24.6210571289063,78.0088000244325
2020-11-26,"Rio de Janeiro",330455,38,32,6,2,2020,104.200843509261,7.02098645888327,26.0701843261719,73.0293137793839
2020-11-27,"Rio de Janeiro",330455,36,33,7,8,2020,125.967176245467,3.50900108969654,25.2980895996094,75.3175321061881
2020-11-28,"Rio de Janeiro",330455,22,31,4,5,2020,78.4281937171727,9.39877686789714,25.2597900390625,74.4116578443239
2020-11-29,"Rio de Janeiro",330455,21,23,7,7,2020,85.9553992427209,2.05562677990656,26.0005126953125,68.7872658369827
2020-11-30,"Rio de Janeiro",330455,39,42,8,10,2020,140.821853733542,16.6900306908246,25.8031555175781,73.2376123338948
2020-12-01,"Rio de Janeiro",330455,66,64,19,15,2020,148.811132305582,6.11968076213998,25.2271667480469,82.005560915888
2020-12-02,"Rio de Janeiro",330455,39,46,4,15,2020,125.309504994675,21.7559561477287,24.5493103027344,84.9580975187955
2020-12-03,"Rio de Janeiro",330455,36,45,5,11,2020,173.192674424172,21.4541149290426,26.7566467285156,74.319552196879
2020-12-04,"Rio de Janeiro",330455,32,36,6,10,2020,195.825080595569,17.9306169911797,26.926904296875,76.7884355909769
2020-12-05,"Rio de Janeiro",330455,20,32,4,10,2020,138.767262569672,20.9408383966547,24.958642578125,85.2645992022773
2020-12-06,"Rio de Janeiro",330455,21,40,7,9,2020,101.130083862699,9.34458554979756,23.3133483886719,86.9051851252578
2020-12-07,"Rio de Janeiro",330455,33,41,4,9,2020,104.842122539139,11.3045199867656,24.1254211425781,90.9093769810327
2020-12-08,"Rio de Janeiro",330455,44,39,6,10,2020,136.920618842851,18.2265065262754,24.547509765625,87.3511547349909
2020-12-09,"Rio de Janeiro",330455,39,47,6,12,2020,137.433168845291,15.0969778900389,24.0700012207031,88.3764951444374
2020-12-10,"Rio de Janeiro",330455,31,35,6,7,2020,116.875845890263,12.2638557087384,23.8475280761719,86.5833933015167
2020-12-11,"Rio de Janeiro",330455,32,35,4,9,2020,126.023572022405,10.5981445841508,24.5009094238281,83.6169941187373
2020-12-12,"Rio de Janeiro",330455,18,38,3,6,2020,191.191510623412,22.7653522699711,25.4326416015625,84.3687547024406
2020-12-13,"Rio de Janeiro",330455,19,33,4,9,2020,168.315963833265,18.1097563611843,25.7317138671875,87.0223016637349
2020-12-14,"Rio de Janeiro",330455,40,36,9,5,2020,167.646177828829,4.25329993447576,27.8082214355469,74.5131643216483
2020-12-15,"Rio de Janeiro",330455,44,41,10,7,2020,166.796766620791,9.00707242124099,26.8790222167969,80.0054899119283
2020-12-16,"Rio de Janeiro",330455,28,54,2,12,2020,147.966069619088,9.78845804411321,26.5737243652344,79.4405719420664
2020-12-17,"Rio de Janeiro",330455,17,31,1,8,2020,142.945879133549,16.1150701671886,26.0341125488281,82.2425237000802
2020-12-18,"Rio de Janeiro",330455,26,32,3,8,2020,160.5079660294,5.6101998602287,26.3821044921875,82.4682457004035
2020-12-19,"Rio de Janeiro",330455,13,40,3,12,2020,188.586852800654,14.6409337986597,26.8176818847656,78.1980273685572
2020-12-20,"Rio de Janeiro",330455,17,39,2,6,2020,190.153571111296,3.8164378324268,28.1834045410156,72.390960846052
2020-12-21,"Rio de Janeiro",330455,38,40,9,11,2020,172.92229870236,17.8308789955395,28.1235900878906,75.8272470092727
2020-12-22,"Rio de Janeiro",330455,43,33,4,14,2020,138.938219151896,15.7522199728533,25.25478515625,84.2752324378189
2020-12-23,"Rio de Janeiro",330455,30,32,8,9,2020,108.939822496268,11.3016280778311,23.5574279785156,81.2870283366913
2020-12-24,"Rio de Janeiro",330455,19,32,6,8,2020,89.9833665357619,9.57071799589926,22.8018737792969,83.3609632974104
2020-12-25,"Rio de Janeiro",330455,14,31,1,5,2020,86.7517186975419,4.60166216242897,23.5418334960938,82.6296530107642
2020-12-26,"Rio de Janeiro",330455,56,33,10,12,2020,82.4798789267334,1.47741952005731,24.5779663085938,79.9342863746106
2020-12-27,"Rio de Janeiro",330455,29,19,7,6,2020,96.6317585948673,17.8908532433297,24.4421630859375,88.8018458532524
2020-12-28,"Rio de Janeiro",330455,40,35,6,6,2020,113.85553477794,18.231389731227,25.3979431152344,86.0625371453883
2020-12-29,"Rio de Janeiro",330455,32,38,2,12,2020,123.791480177715,16.5631721671389,26.3828979492188,81.1227669146817
2020-12-30,"Rio de Janeiro",330455,24,27,8,6,2020,129.895873612895,10.1471249180918,27.257958984375,76.6766078448975
2020-12-31,"Rio de Janeiro",330455,18,17,5,4,2020,122.632727084238,6.90531276603679,28.062158203125,71.9980939178901
2021-01-01,"Rio de Janeiro",330455,51,48,9,18,2021,132.028660004835,9.47779721371944,25.4905334472656,85.608434228643
2021-01-02,"Rio de Janeiro",330455,27,32,8,8,2021,114.694095998402,11.7858527381998,24.1170288085938,86.6969796812093
2021-01-03,"Rio de Janeiro",330455,22,38,4,9,2021,102.243522093204,12.7592159060441,24.0179382324219,82.2697349352115
2021-01-04,"Rio de Janeiro",330455,59,38,7,8,2021,107.937513149636,4.23949853001204,25.1634155273438,78.1267558586983
2021-01-05,"Rio de Janeiro",330455,36,32,5,5,2021,145.298507447933,15.1040184803719,26.2282958984375,80.7602427981366
2021-01-06,"Rio de Janeiro",330455,52,39,6,6,2021,194.998776237298,16.3236384409515,27.4359069824219,79.572905624325
2021-01-07,"Rio de Janeiro",330455,47,37,3,5,2021,174.447528422661,3.57891050128956,27.8549743652344,75.4415905178346
2021-01-08,"Rio de Janeiro",330455,39,31,7,7,2021,147.332720246141,5.28704857671869,27.4306579589844,79.9453030159554
2021-01-09,"Rio de Janeiro",330455,19,35,7,3,2021,186.984664196643,17.6028756015967,26.8663269042969,83.7642738456647
2021-01-10,"Rio de Janeiro",330455,18,41,3,13,2021,158.061638444451,20.8603960771825,27.1953674316406,83.0948481369271
2021-01-11,"Rio de Janeiro",330455,47,42,11,6,2021,104.996324523654,8.24133472576705,27.3906188964844,82.5535057654588
2021-01-12,"Rio de Janeiro",330455,36,29,7,7,2021,101.415714937048,9.92147874967486,27.4992614746094,81.593315341159
2021-01-13,"Rio de Janeiro",330455,29,43,6,8,2021,88.001463893761,19.5457579010849,27.0465026855469,82.1076163169627
2021-01-14,"Rio de Janeiro",330455,37,32,8,5,2021,82.7983299700463,0,26.47548828125,80.1749468200849
2021-01-15,"Rio de Janeiro",330455,32,47,10,9,2021,79.3553169842198,8.69243677037446,26.52431640625,77.760802544761
2021-01-16,"Rio de Janeiro",330455,25,35,6,9,2021,83.9925249351836,5.07759967405264,27.7352844238281,70.8832163164118
2021-01-17,"Rio de Janeiro",330455,21,29,3,9,2021,94.1336608661913,8.71270700031346,28.5281311035156,63.6752524816408
2021-01-18,"Rio de Janeiro",330455,44,35,7,9,2021,96.3005959420116,3.93066557080601,28.4803100585938,62.8756678257165
2021-01-19,"Rio de Janeiro",330455,31,34,3,9,2021,145.563845421748,6.02361538426521,26.4578796386719,76.2297498242128
2021-01-20,"Rio de Janeiro",330455,30,32,5,6,2021,111.346388109723,18.861410211457,26.1427551269531,75.6312866452082
2021-01-21,"Rio de Janeiro",330455,33,39,3,7,2021,91.2150071030737,0.000719424519957101,26.1872497558594,74.9065284816887
2021-01-22,"Rio de Janeiro",330455,36,25,9,2,2021,74.9181552350819,14.5450158584026,26.4865051269531,71.3088920471119
2021-01-23,"Rio de Janeiro",330455,21,32,4,8,2021,64.5702140644744,6.07840444644125,26.4249816894531,69.6877532336879
2021-01-24,"Rio de Janeiro",330455,29,33,8,9,2021,73.2458786956158,16.7882081569815,26.2031188964844,67.9038633162864
2021-01-25,"Rio de Janeiro",330455,43,29,8,5,2021,87.0809557795837,3.20479820459241,27.3082214355469,65.3527903903999
2021-01-26,"Rio de Janeiro",330455,49,47,6,11,2021,114.876076651171,21.1194830512795,27.5024353027344,66.7200957658643
2021-01-27,"Rio de Janeiro",330455,52,31,10,4,2021,88.0874182485059,3.39056072107269,28.7909790039063,56.9170555916555
2021-01-28,"Rio de Janeiro",330455,44,37,9,7,2021,131.593722585421,18.3335977510524,28.3297668457031,55.2960513871646
2021-01-29,"Rio de Janeiro",330455,40,21,8,3,2021,131.044469497965,16.1005253573876,28.6142822265625,57.1700868276446
2021-01-30,"Rio de Janeiro",330455,30,32,6,9,2021,110.6077007762,3.27216120865614,28.846337890625,58.9798666580554
2021-01-31,"Rio de Janeiro",330455,17,33,6,7,2021,115.004212375425,36.7505990084283,28.4869323730469,60.2771208746697
2021-02-01,"Rio de Janeiro",330455,67,65,15,15,2021,116.072676803469,17.6727841250113,27.20107421875,71.5383637847333
2021-02-02,"Rio de Janeiro",330455,55,31,6,4,2021,134.077147606604,17.6879355606729,27.4593444824219,68.1210071070802
2021-02-03,"Rio de Janeiro",330455,39,40,8,10,2021,119.404774068244,4.65549643280383,27.4070983886719,67.3514914953465
2021-02-04,"Rio de Janeiro",330455,51,33,12,8,2021,114.908004889003,10.347195100735,28.4546142578125,62.5081961763725
2021-02-05,"Rio de Janeiro",330455,46,24,8,6,2021,140.182876862127,19.7918001987318,24.9724060058594,85.0864529215085
2021-02-06,"Rio de Janeiro",330455,25,34,5,5,2021,117.862636983546,17.594394385867,22.4972473144531,84.3660846507312
2021-02-07,"Rio de Janeiro",330455,21,27,4,6,2021,87.3207781637575,28.1832708282082,23.3955322265625,80.2492826323633
2021-02-08,"Rio de Janeiro",330455,43,30,4,7,2021,70.917916872304,12.5877317458389,23.1145568847656,80.4332065361561
2021-02-09,"Rio de Janeiro",330455,52,31,9,3,2021,68.2625369563539,17.526497586573,23.962060546875,76.9914815149522
2021-02-10,"Rio de Janeiro",330455,44,34,9,8,2021,94.1149238542494,4.48153858467748,24.5948425292969,77.5890774062258
2021-02-11,"Rio de Janeiro",330455,41,27,7,10,2021,122.739297836461,8.59724025303876,25.0902038574219,81.848284552263
2021-02-12,"Rio de Janeiro",330455,31,26,5,7,2021,122.217958420379,18.24357287461,25.6783996582031,83.1820436752093
2021-02-13,"Rio de Janeiro",330455,31,23,10,4,2021,136.987218013473,23.5789654468022,25.6913391113281,87.3856860060568
2021-02-14,"Rio de Janeiro",330455,38,21,13,4,2021,156.280613339277,11.8969607498798,26.6663146972656,76.6129541418593
2021-02-15,"Rio de Janeiro",330455,39,18,7,3,2021,184.202541220202,24.0943895946089,25.8379760742188,81.4318522322108
2021-02-16,"Rio de Janeiro",330455,31,17,3,1,2021,203.860743397399,8.42972558423583,26.0249572753906,79.2031176441947
2021-02-17,"Rio de Janeiro",330455,83,31,5,4,2021,196.768397131564,22.7642829031538,26.3649536132813,80.3505362695144
2021-02-18,"Rio de Janeiro",330455,51,26,11,6,2021,171.293223161229,10.1946229236205,26.3034912109375,78.7318798419673
2021-02-19,"Rio de Janeiro",330455,59,26,4,4,2021,188.005785162204,14.3928353679712,26.1072021484375,80.4645913093927
2021-02-20,"Rio de Janeiro",330455,76,25,6,4,2021,190.632825081138,21.1107087366713,26.3308654785156,79.8426718477544
2021-02-21,"Rio de Janeiro",330455,24,23,8,5,2021,152.068516001691,8.57695425793281,25.8646484375,80.6059146075281
2021-02-22,"Rio de Janeiro",330455,52,35,8,6,2021,127.807034289162,14.5140184315551,25.3766418457031,82.9812244149272
2021-02-23,"Rio de Janeiro",330455,49,34,6,7,2021,137.446690473553,9.36000965623407,25.467919921875,79.3597711634771
2021-02-24,"Rio de Janeiro",330455,46,34,9,6,2021,177.468606921138,3.10115488844076,25.7861877441406,81.2456633669694
2021-02-25,"Rio de Janeiro",330455,34,29,4,6,2021,147.097587444023,16.8699063607392,25.3477111816406,81.5214316786733
2021-02-26,"Rio de Janeiro",330455,30,25,1,4,2021,98.4959669381169,14.9242103120173,25.456689453125,78.9623894361071
2021-02-27,"Rio de Janeiro",330455,19,24,8,9,2021,106.256138110439,28.4437362552126,25.7587219238281,82.2922825246996
2021-02-28,"Rio de Janeiro",330455,20,19,4,4,2021,81.3815361766501,14.8149332801495,26.7156311035156,75.166943074811
2021-03-01,"Rio de Janeiro",330455,64,46,17,11,2021,59.7664993051694,15.1275809656681,26.4247985839844,74.2405909042044
2021-03-02,"Rio de Janeiro",330455,53,23,10,3,2021,87.1947634095704,4.68231720063272,26.9287658691406,71.4016374201699
2021-03-03,"Rio de Janeiro",330455,37,28,2,6,2021,117.912730246417,0,27.4388366699219,67.5650921611992
2021-03-04,"Rio de Janeiro",330455,46,40,6,10,2021,130.243165585853,23.2345538364598,27.9927001953125,66.1324097853434
2021-03-05,"Rio de Janeiro",330455,42,19,8,2,2021,191.411132277608,19.4594802493953,28.0833068847656,69.4784858029137
2021-03-06,"Rio de Janeiro",330455,20,36,7,5,2021,181.474959504158,17.79461644702,26.1260009765625,80.6418132895613
2021-03-07,"Rio de Janeiro",330455,26,26,7,2,2021,124.806625478868,15.6892641101081,24.1216369628906,84.5108273862958
2021-03-08,"Rio de Janeiro",330455,58,38,10,8,2021,136.104389980574,20.0125862548362,24.6950927734375,81.3123157132584
2021-03-09,"Rio de Janeiro",330455,43,35,4,6,2021,125.145966478613,9.44707423400359,25.1049133300781,80.1097670978999
2021-03-10,"Rio de Janeiro",330455,34,28,10,7,2021,155.64263833312,13.7115154785761,24.8773132324219,80.035182120288
2021-03-11,"Rio de Janeiro",330455,45,30,10,6,2021,163.926571872253,18.2933685977105,25.7662902832031,78.9271194821497
2021-03-12,"Rio de Janeiro",330455,53,28,14,4,2021,171.358479406081,9.33121135915371,25.996484375,84.6685126871147
2021-03-13,"Rio de Janeiro",330455,23,29,4,9,2021,175.163997084837,12.7183668041653,26.1523071289063,84.5465687213506
2021-03-14,"Rio de Janeiro",330455,24,23,5,3,2021,168.588627502686,13.7095792496211,26.1730285644531,80.8551359637311
2021-03-15,"Rio de Janeiro",330455,46,25,8,3,2021,170.847663127915,12.2750609676814,26.6122985839844,78.0503913787564
2021-03-16,"Rio de Janeiro",330455,46,30,5,5,2021,168.666971944731,4.12344736133718,26.143212890625,81.4853792819478
2021-03-17,"Rio de Janeiro",330455,48,45,8,12,2021,197.921053768368,8.27874480080482,26.9606262207031,74.3632718988111
2021-03-18,"Rio de Janeiro",330455,44,36,5,7,2021,200.274264727796,17.4151253418131,27.7607971191406,72.116726621347
2021-03-19,"Rio de Janeiro",330455,34,29,8,6,2021,161.461791492457,11.6955272133623,26.7067199707031,79.0733617513004
2021-03-20,"Rio de Janeiro",330455,26,28,3,8,2021,153.025638383042,11.0747619963547,26.8377014160156,76.7138737353383
2021-03-21,"Rio de Janeiro",330455,21,14,5,3,2021,103.727529676689,1.41286982113797,27.1033264160156,70.0822233778465
2021-03-22,"Rio de Janeiro",330455,37,25,2,1,2021,151.308412910112,11.2756186609886,27.1097351074219,72.7074312701996
2021-03-23,"Rio de Janeiro",330455,42,33,5,8,2021,164.875473274151,2.51640752679805,26.2811218261719,78.8873983007319
2021-03-24,"Rio de Janeiro",330455,33,30,7,6,2021,173.612122011946,10.5723270138469,26.3435607910156,76.0336603439034
2021-03-25,"Rio de Janeiro",330455,31,22,6,5,2021,165.709572286232,12.1841869926698,26.5436950683594,74.3598095101801
2021-03-26,"Rio de Janeiro",330455,30,28,6,4,2021,171.184709074623,11.7911707064877,27.3562561035156,72.3308453048479
2021-03-27,"Rio de Janeiro",330455,19,18,0,6,2021,193.868430642397,8.6716003266929,27.814111328125,75.0541980088161
2021-03-28,"Rio de Janeiro",330455,19,21,6,7,2021,198.02151030035,7.45050066086606,27.1126037597656,77.4639034925389
2021-03-29,"Rio de Janeiro",330455,34,21,7,4,2021,208.899550102615,11.9115206587139,28.1567626953125,73.4728200134402
2021-03-30,"Rio de Janeiro",330455,38,29,9,9,2021,189.310526366171,17.4868342028844,26.402978515625,78.8458059078749
2021-03-31,"Rio de Janeiro",330455,42,32,6,5,2021,172.21078962848,12.7048664921858,24.5534912109375,78.3268425895916
2021-04-01,"Rio de Janeiro",330455,58,46,11,17,2021,81.0484266366984,7.49799422550268,24.6683898925781,70.8894890881238
2021-04-02,"Rio de Janeiro",330455,22,22,9,9,2021,77.2266730564297,10.0813970504987,24.687158203125,73.5117540175386
2021-04-03,"Rio de Janeiro",330455,22,28,10,8,2021,106.362847418495,14.5111140881227,24.6198974609375,74.0808634602224
2021-04-04,"Rio de Janeiro",330455,18,28,4,6,2021,108.872690418593,14.0945051185781,24.344140625,77.7919084037008
2021-04-05,"Rio de Janeiro",330455,40,28,8,7,2021,90.7968349395105,19.7009111246871,24.1032653808594,76.2668863994811
2021-04-06,"Rio de Janeiro",330455,55,35,4,5,2021,73.9371177616022,12.8967143631087,24.4463439941406,72.6727618473168
2021-04-07,"Rio de Janeiro",330455,51,28,5,10,2021,85.2426822461894,10.3567527887094,24.0287109375,77.6712364044327
2021-04-08,"Rio de Janeiro",330455,45,28,12,5,2021,57.6583225608829,5.55270185387258,24.0881896972656,71.4862962435157
2021-04-09,"Rio de Janeiro",330455,31,27,3,7,2021,79.2500287616349,4.42413172763167,24.9616638183594,69.593742194884
2021-04-10,"Rio de Janeiro",330455,21,31,3,10,2021,89.0351188331806,2.02644745428415,24.5980163574219,63.2785837184254
2021-04-11,"Rio de Janeiro",330455,16,19,4,8,2021,143.387637763226,6.71225919290919,25.2146545410156,63.1327534969678
2021-04-12,"Rio de Janeiro",330455,42,20,8,2,2021,185.48340108282,19.4441618361907,25.9534545898438,65.9822666479524
2021-04-13,"Rio de Janeiro",330455,45,35,5,10,2021,91.1072248754863,13.0597879177685,23.636865234375,80.6398026391601
2021-04-14,"Rio de Janeiro",330455,44,22,7,0,2021,65.2795968392184,9.53029566375108,23.6326538085938,66.1016543547499
2021-04-15,"Rio de Janeiro",330455,41,28,8,8,2021,71.6595351946125,8.11130718147979,23.3695007324219,66.6223880193355
2021-04-16,"Rio de Janeiro",330455,28,21,9,5,2021,77.6775337385516,8.2548581303854,23.5906921386719,69.0821146719432
2021-04-17,"Rio de Janeiro",330455,29,15,6,1,2021,103.281507790598,20.4629646560761,23.9800048828125,72.0197168903474
2021-04-18,"Rio de Janeiro",330455,18,30,3,4,2021,163.095972283145,11.7587322101542,24.1957336425781,79.0744140474855
2021-04-19,"Rio de Janeiro",330455,40,58,6,6,2021,143.019349252427,15.0311789681723,23.8282409667969,78.9262402047622
2021-04-20,"Rio de Janeiro",330455,46,26,6,4,2021,62.7489527005309,6.32492458407796,23.3127380371094,75.9339857341283
2021-04-21,"Rio de Janeiro",330455,36,31,11,4,2021,62.9955110298397,6.56218901440297,22.0626770019531,86.1064853516692
2021-04-22,"Rio de Janeiro",330455,38,34,12,14,2021,69.1028461119458,5.52528334196722,21.6766906738281,85.6762413374579
2021-04-23,"Rio de Janeiro",330455,25,29,3,7,2021,101.290162035639,0.134444011479218,22.3879333496094,76.7469465921761
2021-04-24,"Rio de Janeiro",330455,28,18,11,5,2021,112.947866170998,9.98401183949227,22.6681457519531,80.3470597618587
2021-04-25,"Rio de Janeiro",330455,32,31,6,12,2021,152.15400139823,22.0246256787959,23.2856689453125,79.5507451016239
2021-04-26,"Rio de Janeiro",330455,54,31,7,8,2021,198.107997562147,31.7725348253362,23.6834045410156,79.2146246985843
2021-04-27,"Rio de Janeiro",330455,43,27,4,5,2021,168.641889786159,28.4006098638656,23.0822082519531,84.0050410485568
2021-04-28,"Rio de Janeiro",330455,34,40,6,2,2021,103.574222976022,14.8529117893759,23.1531921386719,75.308440793109
2021-04-29,"Rio de Janeiro",330455,46,20,13,4,2021,87.0591421175959,16.2990412277964,21.5462585449219,82.041783519225
